Gene stable ID	UniProtKB Gene Name ID	Gene name
ENSMUSG00000020524	F6YNQ1	Gria1
ENSMUSG00000020524	P23818	Gria1
ENSMUSG00000039615	A0A494BBF6	Stub1
ENSMUSG00000039615	A0A494BBI6	Stub1
ENSMUSG00000039615	Q9WUD1	Stub1
ENSMUSG00000062683	A0A087WSE2	Atp5mc2
ENSMUSG00000062683	A0A087WQS5	Atp5mc2
ENSMUSG00000062683	P56383	Atp5mc2
ENSMUSG00000086390		1810019D21Rik
ENSMUSG00000029599	Q8K4L0	Ddx54
ENSMUSG00000087610	D3Z167	Gm16253
ENSMUSG00000090338		Gm17081
ENSMUSG00000118458		Gm10599
ENSMUSG00000118425		Gm50470
ENSMUSG00000028104	Q8R0C0	Polr3gl
ENSMUSG00000028104	D3YXS1	Polr3gl
ENSMUSG00000076009		Mir688
ENSMUSG00000055761	Q3URJ8	Nkain3
ENSMUSG00000116376	A0A2R8VHF7	Tmem249
ENSMUSG00000097150		Gm26513
ENSMUSG00000121873		1700031M16Rik
ENSMUSG00000095675	P86792	Ccl21b
ENSMUSG00000095675	P86793	Ccl21b
ENSMUSG00000054612	P26187	Mgmt
ENSMUSG00000109721		Gm45280
ENSMUSG00000086017		Gm11872
ENSMUSG00000109326		Gm9165
ENSMUSG00000093076		Mir3082
ENSMUSG00000120308		Gm56915
ENSMUSG00000112509		Gm47211
ENSMUSG00000036560	A0A0U1RNQ3	Lgi4
ENSMUSG00000036560	Q8K1S1	Lgi4
ENSMUSG00000118433		Gm50471
ENSMUSG00000025735	Q3USF1	Rhbdl1
ENSMUSG00000025735	V9GX09	Rhbdl1
ENSMUSG00000025735	V9GX92	Rhbdl1
ENSMUSG00000025735	Q8VC82	Rhbdl1
ENSMUSG00000111899		Gm18636
ENSMUSG00000081964		Gm11873
ENSMUSG00000112877		Gm47537
ENSMUSG00000096327		Gm21980
ENSMUSG00000049097	B2RW11	Ankrd34a
ENSMUSG00000083315		Gm11871
ENSMUSG00000034758	D3Z5E1	Tle6
ENSMUSG00000034758	D3YV26	Tle6
ENSMUSG00000034758	D6RI70	Tle6
ENSMUSG00000034758	Q9WVB3	Tle6
ENSMUSG00000094695	A2APU9	Gm21953
ENSMUSG00000107735		Gm44173
ENSMUSG00000097174		Gm4890
ENSMUSG00000049288	G3X9C8	Lix1l
ENSMUSG00000108083		Mug4-ps
ENSMUSG00000083654		Gm11875
ENSMUSG00000082672		Gm11876
ENSMUSG00000093996	C0HKD1	Spata31f1c
ENSMUSG00000093996	C0HKD2	Spata31f1c
ENSMUSG00000093996	C0HKD3	Spata31f1c
ENSMUSG00000086451		4933431K23Rik
ENSMUSG00000095234	A2APU9	Gm21586
ENSMUSG00000000693	E9Q0X7	Loxl3
ENSMUSG00000000693	Q9Z175	Loxl3
ENSMUSG00000038374	A0A0G2JEA9	Rbm8a
ENSMUSG00000038374	A0A0G2JFX7	Rbm8a
ENSMUSG00000038374	Q9CWZ3	Rbm8a
ENSMUSG00000040478	E9PZZ1	Prdm13
ENSMUSG00000109113		Gm32916
ENSMUSG00000108847		B830042I05Rik
ENSMUSG00000098492		Gm19353
ENSMUSG00000120485		Gm35340
ENSMUSG00000044141		E130201H02Rik
ENSMUSG00000098893		Gm17828
ENSMUSG00000093593		Gm20683
ENSMUSG00000108911		Gm45113
ENSMUSG00000110409		Gm9908
ENSMUSG00000102225		Gm37983
ENSMUSG00000109304		Gm45112
ENSMUSG00000103133		Gm37303
ENSMUSG00000120616		Gm56851
ENSMUSG00000093909		Gm3883
ENSMUSG00000109507		Gm18559
ENSMUSG00000103388		Gm37581
ENSMUSG00000120908		Gm39283
ENSMUSG00000109068		Gm45207
ENSMUSG00000102925		Gm37150
ENSMUSG00000098959		Gm27230
ENSMUSG00000031736		Crnde
ENSMUSG00000109203		Gm32849
ENSMUSG00000095779		Gm53189
ENSMUSG00000094066	C0HKD1	Spata31f1b
ENSMUSG00000094066	C0HKD2	Spata31f1b
ENSMUSG00000094066	C0HKD3	Spata31f1b
ENSMUSG00000025733	H3BKL2	Rhot2
ENSMUSG00000025733	Q8JZN7	Rhot2
ENSMUSG00000108950		9130015G15Rik
ENSMUSG00000098801		Gm27255
ENSMUSG00000118603		Gm52989
ENSMUSG00000103834		Gm37613
ENSMUSG00000099019		Gm27254
ENSMUSG00000096596	P86792	Ccl21e
ENSMUSG00000096596	P86793	Ccl21e
ENSMUSG00000109051		Gm44913
ENSMUSG00000102148		Gm38059
ENSMUSG00000032221	V9GXM7	Mns1
ENSMUSG00000032221	V9GXE0	Mns1
ENSMUSG00000032221	Q61884	Mns1
ENSMUSG00000057092	Q3TLM3	Fxyd3
ENSMUSG00000057092	A0A0J9YV80	Fxyd3
ENSMUSG00000057092	E9Q966	Fxyd3
ENSMUSG00000057092	Q61835	Fxyd3
ENSMUSG00000099035		Mir7040
ENSMUSG00000028102	D6RFR1	Pex11b
ENSMUSG00000028102	E9PXK7	Pex11b
ENSMUSG00000028102	Q9Z210	Pex11b
ENSMUSG00000068329	F6TCV0	Htra2
ENSMUSG00000068329	D3YX28	Htra2
ENSMUSG00000068329	D3YX27	Htra2
ENSMUSG00000068329	S4R1B3	Htra2
ENSMUSG00000068329	Q9JIY5	Htra2
ENSMUSG00000091938		Ccl19-ps4
ENSMUSG00000028252	Q8CAS3	Ccnc
ENSMUSG00000028252	Q3UXL9	Ccnc
ENSMUSG00000028252	Q62447	Ccnc
ENSMUSG00000107191		Gm43579
ENSMUSG00000094282	J3QPZ5	Cfap73
ENSMUSG00000099353		1700031M16Rik
ENSMUSG00000107004		Gm42657
ENSMUSG00000089830		Gm15749
ENSMUSG00000029191	A0A0N4SVN6	Rfc1
ENSMUSG00000029191	Q5U4B1	Rfc1
ENSMUSG00000029191	A0A0N5E9G7	Rfc1
ENSMUSG00000029191	G3X8Z6	Rfc1
ENSMUSG00000029191	G3UWX1	Rfc1
ENSMUSG00000082476		Gm12242
ENSMUSG00000020457	Q5NBZ3	Drg1
ENSMUSG00000020457	D6RHA5	Drg1
ENSMUSG00000020457	P32233	Drg1
ENSMUSG00000100180		Gm28140
ENSMUSG00000103106		Gm37047
ENSMUSG00000073652		Apol7d
ENSMUSG00000063780	A1L1B4	Or8s10
ENSMUSG00000063780	A0A0U1RP22	Or8s10
ENSMUSG00000074862	Q3US60	BC025920
ENSMUSG00000103445		Gm36948
ENSMUSG00000115964		Gm6979
ENSMUSG00000034748	D3YY89	Sirt6
ENSMUSG00000034748	Q3UKP1	Sirt6
ENSMUSG00000034748	P59941	Sirt6
ENSMUSG00000098778		Gm27231
ENSMUSG00000032987	Q8VET6	Or8s8
ENSMUSG00000049349		Gm5105
ENSMUSG00000111831		Gm47064
ENSMUSG00000110726		Gm18101
ENSMUSG00000104199		4930420N18Rik
ENSMUSG00002076330		Gm56077
ENSMUSG00000027905	A0A0G2JE88	Ddx20
ENSMUSG00000027905	Q9JJY4	Ddx20
ENSMUSG00000101834		Gm5829
ENSMUSG00000111270		Gm47066
ENSMUSG00000100319		Gm5256
ENSMUSG00000108728		Or5bs2
ENSMUSG00000002459	D3Z4Z8	Rgs20
ENSMUSG00000002459	Q8C5J7	Rgs20
ENSMUSG00000002459	E9Q1A3	Rgs20
ENSMUSG00000002459	E9Q720	Rgs20
ENSMUSG00000002459	Q9QZB1	Rgs20
ENSMUSG00000111720		Gm39459
ENSMUSG00000022991	A0A077S9Z6	Lalba
ENSMUSG00000022991	P29752	Lalba
ENSMUSG00000110911		Gm47068
ENSMUSG00000111233		Gm47069
ENSMUSG00000110730		Gm19385
ENSMUSG00000111094		Gm34425
ENSMUSG00000111445		Gm47070
ENSMUSG00000111528		Gm39460
ENSMUSG00000100146		1700020M21Rik
ENSMUSG00000054036	Q8VFD8	Or11m3
ENSMUSG00000086365		4930593C16Rik
ENSMUSG00000030507	P52950	Dbx1
ENSMUSG00000108805		Olfr278-ps1
ENSMUSG00000006932	D3Z5Q1	Ctnnb1
ENSMUSG00000006932	D3YUH4	Ctnnb1
ENSMUSG00000006932	E9Q6A9	Ctnnb1
ENSMUSG00000006932	D3Z7S6	Ctnnb1
ENSMUSG00000006932	E9PW26	Ctnnb1
ENSMUSG00000006932	Q02248	Ctnnb1
ENSMUSG00000022992	F8WJE3	Kansl2
ENSMUSG00000022992	Q8BQR4	Kansl2
ENSMUSG00000030884	A0A140LI98	Uqcrc2
ENSMUSG00000030884	Q9DB77	Uqcrc2
ENSMUSG00000053580	A0A140LJD2	Tanc2
ENSMUSG00000053580	E9Q2K2	Tanc2
ENSMUSG00000053580	A2A690	Tanc2
ENSMUSG00000048458	Q80VY2	Inka2
ENSMUSG00000009145	A0A0N4SUI5	Dqx1
ENSMUSG00000009145	Q924H9	Dqx1
ENSMUSG00000106317		Gm43848
ENSMUSG00000054708	D3YY05	Ankrd24
ENSMUSG00000054708	D3YXX7	Ankrd24
ENSMUSG00000054708	D3YXU5	Ankrd24
ENSMUSG00000054708	D6RE46	Ankrd24
ENSMUSG00000054708	D3Z4H0	Ankrd24
ENSMUSG00000054708	Q80VM7	Ankrd24
ENSMUSG00000068798	A0A0G2JE52	Rap1a
ENSMUSG00000068798	A0A0G2JED9	Rap1a
ENSMUSG00000068798	A0A0G2JDL9	Rap1a
ENSMUSG00000068798	P62835	Rap1a
ENSMUSG00000120083		4930517G24Rik
ENSMUSG00000120938		Gm56853
ENSMUSG00000093436		Gm20646
ENSMUSG00000120400		Gm3134
ENSMUSG00000091154		Proscos
ENSMUSG00000102689		Gm37217
ENSMUSG00000091305		Gm17100
ENSMUSG00000102653		Gm37079
ENSMUSG00000120967		Gm56855
ENSMUSG00000045515	P31361	Pou3f3
ENSMUSG00000098322		5830468F06Rik
ENSMUSG00000120972		Gm56856
ENSMUSG00000109089		4833411C07Rik
ENSMUSG00000085623		Gm16041
ENSMUSG00000068327	G3UWU0	Tlx2
ENSMUSG00000068327	Q61663	Tlx2
ENSMUSG00000091665		Gm17101
ENSMUSG00000099784		Dalir
ENSMUSG00000101848		4933417E11Rik
ENSMUSG00000101764		4930556G22Rik
ENSMUSG00000059483		Gm5528
ENSMUSG00000073434	H7BX49	Wdr90
ENSMUSG00000073434	Q6ZPG2	Wdr90
ENSMUSG00000103189		Gm37092
ENSMUSG00000101496		Gm8885
ENSMUSG00000069678	H3BLR0	Pcgf1
ENSMUSG00000069678	H3BK63	Pcgf1
ENSMUSG00000069678	A0A0R4J141	Pcgf1
ENSMUSG00000069678	H3BK85	Pcgf1
ENSMUSG00000069678	H3BL61	Pcgf1
ENSMUSG00000069678	Q8R023	Pcgf1
ENSMUSG00000019230	A0A0A6YY42	Lhx9
ENSMUSG00000019230	Q9WUH2	Lhx9
ENSMUSG00000120635		Gm56857
ENSMUSG00000121010		Gm56858
ENSMUSG00000109868		Gm39244
ENSMUSG00000121020		Gm56859
ENSMUSG00000038917		3930402G23Rik
ENSMUSG00000110613		Lncbate1
ENSMUSG00000121091		Gm56861
ENSMUSG00000121099		Gm56863
ENSMUSG00000099338		2810030D12Rik
ENSMUSG00000105677		Gm43328
ENSMUSG00000105842		Gm43329
ENSMUSG00000106341		Gm43330
ENSMUSG00000104910		Gm43331
ENSMUSG00000104835		Gm5547
ENSMUSG00000120218		Gm42056
ENSMUSG00000120730		Gm56794
ENSMUSG00000039745	Q3U816	Htatip2
ENSMUSG00000039745	Q9Z2G9	Htatip2
ENSMUSG00000000562	Q3U4C5	Adora3
ENSMUSG00000000562	Q497R5	Adora3
ENSMUSG00000087026		A230103J11Rik
ENSMUSG00000109697		Gm34030
ENSMUSG00000086049		Gm12735
ENSMUSG00000074344	A0A0G2JE84	Tmigd3
ENSMUSG00000074344	A0A0G2JEA6	Tmigd3
ENSMUSG00000074344	G3X8R9	Tmigd3
ENSMUSG00000082658		Fau-ps2
ENSMUSG00002075898		Gm56193
ENSMUSG00000099881		2810013P06Rik
ENSMUSG00000020530	E9Q6H9	Ggnbp2
ENSMUSG00000020530	E9Q389	Ggnbp2
ENSMUSG00000020530	H7BX83	Ggnbp2
ENSMUSG00000020530	Q5SV77	Ggnbp2
ENSMUSG00000120575		Gm56864
ENSMUSG00000097910		Hdnr
ENSMUSG00000028456	A0A140LJ69	Unc13b
ENSMUSG00000028456	F7CEK4	Unc13b
ENSMUSG00000028456	A0A140LHX5	Unc13b
ENSMUSG00000028456	E9Q263	Unc13b
ENSMUSG00000028456	Q9Z1N9	Unc13b
ENSMUSG00000118678		Mir3470a
ENSMUSG00000107499	Q8CAI1	Ccdc142
ENSMUSG00000120847		Gm56991
ENSMUSG00000096856	F8VPU7	Gm10778
ENSMUSG00000096856	A0A087WNP5	Gm10778
ENSMUSG00002076288		Snora34
ENSMUSG00000106463		Mir1291
ENSMUSG00000112585		Gm47527
ENSMUSG00000065939		Snora2b
ENSMUSG00000011960	E9Q7A7	Ccnt1
ENSMUSG00000011960	Q9QWV9	Ccnt1
ENSMUSG00000102123		Gm4319
ENSMUSG00000112001		Gm8112
ENSMUSG00000118531	A0A0G2JGS1	Gm53046
ENSMUSG00000039395	Q6NVG5	Mreg
ENSMUSG00000096795	A0A0J9YUB5	Zfp433
ENSMUSG00000096795	A0A0J9YUD4	Zfp433
ENSMUSG00000096795	F7AFE4	Zfp433
ENSMUSG00000074342		I830077J02Rik
ENSMUSG00000030887	A0A140LJ82	Pdzd9
ENSMUSG00000030887	B9EJT5	Pdzd9
ENSMUSG00000030887	A0A140LHM9	Pdzd9
ENSMUSG00000030887	Q9D9M4	Pdzd9
ENSMUSG00000112061		Gm8249
ENSMUSG00000112339		Gm47529
ENSMUSG00000087578		Ccdc142os
ENSMUSG00000118839		Gm25360
ENSMUSG00000112621		Gm5173
ENSMUSG00000119668		Gm23472
ENSMUSG00000094622	A0A1W2P707	Gm3055
ENSMUSG00000094622	Q0P5U5	Gm3055
ENSMUSG00000079283	D3Z1T2	2310009B15Rik
ENSMUSG00000079283	A0A0A6YWI4	2310009B15Rik
ENSMUSG00000094076	F8VPU7	Gm4767
ENSMUSG00000094076	A0A087WNP5	Gm4767
ENSMUSG00000030037	Q9D1H8	Mrpl53
ENSMUSG00000120731		Gm30605
ENSMUSG00000112740		Gm8264
ENSMUSG00000112697		Gm8137
ENSMUSG00000110489		Gm31659
ENSMUSG00000112640	A0A1W2P6H7	Gm32687
ENSMUSG00000030036	Q80UM7	Mogs
ENSMUSG00000000563	Q5I0W0	Atp5pb
ENSMUSG00000000563	D6RGL7	Atp5pb
ENSMUSG00000000563	Q9CQQ7	Atp5pb
ENSMUSG00000119873		Gm24497
ENSMUSG00000112196		Gm8274
ENSMUSG00000026315	F6Y0I8	Serpinb8
ENSMUSG00000026315	O08800	Serpinb8
ENSMUSG00000112760		Gm47539
ENSMUSG00000112311		Gm8153
ENSMUSG00000096718	Q0P5U5	Zfp781
ENSMUSG00000121133		Gm56865
ENSMUSG00000120963		Gm53207
ENSMUSG00000112205		Gm47546
ENSMUSG00000121028		Gm56867
ENSMUSG00000097194		9330175E14Rik
ENSMUSG00000112051		Gm8158
ENSMUSG00000111985		Gm8290
ENSMUSG00000112502		Gm46194
ENSMUSG00000112346		Gm48768
ENSMUSG00000030035	A0A0N4SVN3	Wbp1
ENSMUSG00000030035	A0A0N4SVJ3	Wbp1
ENSMUSG00000030035	D3Z168	Wbp1
ENSMUSG00000030035	P97764	Wbp1
ENSMUSG00000108935		4930588G17Rik
ENSMUSG00000019952	Q9D3W6	Poc1b
ENSMUSG00000019952	A0A1W2P6E5	Poc1b
ENSMUSG00000019952	A6H699	Poc1b
ENSMUSG00000019952	F6VAH7	Poc1b
ENSMUSG00000019952	Q8BHD1	Poc1b
ENSMUSG00000120633		Gm56868
ENSMUSG00000121155		Gm56869
ENSMUSG00000086279		Gm15634
ENSMUSG00000097343		9030407P20Rik
ENSMUSG00000121156		Gm56870
ENSMUSG00000090778		Gm3235
ENSMUSG00000097203		4732419C18Rik
ENSMUSG00000046096	A0A140LII5	Mosmo
ENSMUSG00000046096	A0A140LJ52	Mosmo
ENSMUSG00000046096	A0A140LH99	Mosmo
ENSMUSG00000046096	Q8C784	Mosmo
ENSMUSG00000121158		Gm35162
ENSMUSG00000121159		Gm56871
ENSMUSG00000121162		Gm35254
ENSMUSG00000074461		Gm10699
ENSMUSG00000109754		Gm39214
ENSMUSG00000091050		9330020H09Rik
ENSMUSG00000022993	Q8CDT5	Spmip11
ENSMUSG00000121176		Gm9564
ENSMUSG00000121178		Gm56874
ENSMUSG00000118790		Gm25939
ENSMUSG00000099808		1700019P21Rik
ENSMUSG00000096917		2500002B13Rik
ENSMUSG00002076567		Gm56301
ENSMUSG00000086161		Gm15389
ENSMUSG00000103850		Gm3933
ENSMUSG00000022994	A0A2I3BRS6	Adcy6
ENSMUSG00000022994	A0A2I3BS04	Adcy6
ENSMUSG00000022994	A0A2I3BQ20	Adcy6
ENSMUSG00000022994	F8VQ52	Adcy6
ENSMUSG00000022994	A0A2I3BRC5	Adcy6
ENSMUSG00000119815		Gm24267
ENSMUSG00000102365		Gm37045
ENSMUSG00000077237		Gm22438
ENSMUSG00000101477		Gm18448
ENSMUSG00000099484		Gm28282
ENSMUSG00000108830		Gm44661
ENSMUSG00000121188		Gm56875
ENSMUSG00000100041		Gm5702
ENSMUSG00000109291		Gm2814
ENSMUSG00000030505	D6RGQ1	Prmt3
ENSMUSG00000030505	Q922H1	Prmt3
ENSMUSG00000060679	Q9D7N3	Mrps9
ENSMUSG00000121107		9330133O14Rik
ENSMUSG00000110523		C230057M02Rik
ENSMUSG00000106252		Mir684-1
ENSMUSG00000086436		Gm13690
ENSMUSG00000077404		Gm25420
ENSMUSG00000064193		Gm4735
ENSMUSG00000065141		Gm22652
ENSMUSG00000100691		2010320M18Rik
ENSMUSG00000084107		Gm13700
ENSMUSG00000084297		Gm13755
ENSMUSG00000081566		Gm13756
ENSMUSG00000119241		Gm23452
ENSMUSG00002075074		Gm56342
ENSMUSG00000070866	A2AKY4	Zfp804a
ENSMUSG00000100510		Hand2os1
ENSMUSG00000072605	D3YXI8	Gm10376
ENSMUSG00000000561	D6RIL4	Wdr77
ENSMUSG00000000561	F7D5L2	Wdr77
ENSMUSG00000000561	Q99J09	Wdr77
ENSMUSG00000030034	D6RES5	Ino80b
ENSMUSG00000030034	A0A0R4J0C7	Ino80b
ENSMUSG00000030034	A0A6Q6QAE5	Ino80b
ENSMUSG00000076758	A0A075B5Z4	Trav1
ENSMUSG00000076759	Q5R1I9	Trav2
ENSMUSG00000076764	Q5R1I4	Trav6-2
ENSMUSG00000095387	Q5R1I0	Trav6d-4
ENSMUSG00000082666		Gm13677
ENSMUSG00000087061		A130030D18Rik
ENSMUSG00000095689	A0N8R0	Trav12d-1
ENSMUSG00000080979		Gm13675
ENSMUSG00000083804		Gm13676
ENSMUSG00000096653	A0A075B624	Trav15d-1-dv6d-1
ENSMUSG00000081122		Gm13678
ENSMUSG00000096129	A0A0G2JF09	Trav12d-2
ENSMUSG00000076795	Q5R1B6	Trav8d-2
ENSMUSG00000096055	A0N8R0	Trav12n-1
ENSMUSG00000108109		Gm44287
ENSMUSG00000036833	B0R011	Pnpla7
ENSMUSG00000036833	F6UDU9	Pnpla7
ENSMUSG00000036833	B0R010	Pnpla7
ENSMUSG00000036833	A0A0A6YWJ6	Pnpla7
ENSMUSG00000036833	B0R009	Pnpla7
ENSMUSG00000036833	A2AJ88	Pnpla7
ENSMUSG00000077448		Gm23126
ENSMUSG00000094413	A0A0G2JGU6	Trav15n-1
ENSMUSG00000034930	D3YXC9	Rtkn
ENSMUSG00000034930	D3Z7S7	Rtkn
ENSMUSG00000034930	D3Z4N1	Rtkn
ENSMUSG00000034930	Q8C6B2	Rtkn
ENSMUSG00000106193		Mir7090
ENSMUSG00000026189	D6RHN4	Pecr
ENSMUSG00000026189	D6RIP0	Pecr
ENSMUSG00000026189	Q3UXD9	Pecr
ENSMUSG00000026189	Q99MZ7	Pecr
ENSMUSG00000096531	A0A0G2JF09	Trav12n-2
ENSMUSG00000090626	V9GWV2	Tex9
ENSMUSG00000090626	B7ZND9	Tex9
ENSMUSG00000090626	V9GX60	Tex9
ENSMUSG00000090626	V9GXL5	Tex9
ENSMUSG00000090626	V9GX10	Tex9
ENSMUSG00000090626	Z4YJY6	Tex9
ENSMUSG00000090626	V9GXN9	Tex9
ENSMUSG00000090626	Q9D845	Tex9
ENSMUSG00000094468	A0A075B6B4	Trav6-4
ENSMUSG00000096825	A0N8R1	Trav12-1
ENSMUSG00000094016	Q5R1D2	Trav15-1-dv6-1
ENSMUSG00000076861	A0A075B656	Trav18
ENSMUSG00000076864	A0A075B657	Trdv1
ENSMUSG00000022021	A0A2I3BQ45	Diaph3
ENSMUSG00000022021	Q3UVP0	Diaph3
ENSMUSG00000022021	Q9Z207	Diaph3
ENSMUSG00000090035	O08832	Galnt4
ENSMUSG00000089994		Gm16239
ENSMUSG00000055108		Phxr2
ENSMUSG00000019828	P97772	Grm1
ENSMUSG00000041907	Q148B5	Gpr45
ENSMUSG00000041907	Q9EQQ4	Gpr45
ENSMUSG00000100220		Gm29331
ENSMUSG00000105852		Gm42890
ENSMUSG00002075628		Gm56302
ENSMUSG00000026188	D3YUR6	Tmem169
ENSMUSG00000026188	Q8BG50	Tmem169
ENSMUSG00000109154		Gm44822
ENSMUSG00000001249	G3UWE8	Hpn
ENSMUSG00000001249	F6W6S4	Hpn
ENSMUSG00000001249	E9Q5P0	Hpn
ENSMUSG00000001249	A0A0U1RNM3	Hpn
ENSMUSG00000001249	E9Q3X9	Hpn
ENSMUSG00000001249	O35453	Hpn
ENSMUSG00000074340	Q54AJ4	Ovgp1
ENSMUSG00000074340	E9Q099	Ovgp1
ENSMUSG00000074340	Q62010	Ovgp1
ENSMUSG00000026187	P27641	Xrcc5
ENSMUSG00000025732	A0A494B9S0	Mcrip2
ENSMUSG00000025732	A0A494B9L4	Mcrip2
ENSMUSG00000025732	A0A494BBG2	Mcrip2
ENSMUSG00000025732	Q9CQB2	Mcrip2
ENSMUSG00000039372	Q80TE3	Marchf4
ENSMUSG00000063821	A0A286YD16	Dusp29
ENSMUSG00000063821	Q8BK84	Dusp29
ENSMUSG00000030032	A0A7N9VSY8	Wdr54
ENSMUSG00000030032	Q9R0D8	Wdr54
ENSMUSG00000010136	Q9D9W1	Cimap3
ENSMUSG00000085812		Gm15843
ENSMUSG00000033793	A0A0A6YWP6	Atp6v1h
ENSMUSG00000033793	A0A0A6YX18	Atp6v1h
ENSMUSG00000033793	A0A0A6YVU0	Atp6v1h
ENSMUSG00000033793	A0A0A6YW86	Atp6v1h
ENSMUSG00000033793	Q8BVE3	Atp6v1h
ENSMUSG00000025731	D3YZM4	Mettl26
ENSMUSG00000025731	E9Q5B2	Mettl26
ENSMUSG00000025731	G5E8X1	Mettl26
ENSMUSG00000025731	Q9DCS2	Mettl26
ENSMUSG00000112772		Gm48400
ENSMUSG00000112730		4930567K20Rik
ENSMUSG00000021768	Z4YLI2	Dusp13b
ENSMUSG00000021768	Q7TNW3	Dusp13b
ENSMUSG00000021768	V9GXA1	Dusp13b
ENSMUSG00000021768	Q9QYJ7	Dusp13b
ENSMUSG00000111921		Gm48406
ENSMUSG00000105935		Gm43628
ENSMUSG00000000766	A0A0R4J0Z2	Oprm1
ENSMUSG00000000766	E9QAQ1	Oprm1
ENSMUSG00000000766	A1KZZ4	Oprm1
ENSMUSG00000000766	Q4U2P1	Oprm1
ENSMUSG00000000766	Q4U2P0	Oprm1
ENSMUSG00000000766	Q4U2P9	Oprm1
ENSMUSG00000000766	E9Q2X5	Oprm1
ENSMUSG00000000766	E9Q7D3	Oprm1
ENSMUSG00000000766	E9Q7D4	Oprm1
ENSMUSG00000000766	E9PVC1	Oprm1
ENSMUSG00000000766	E9Q270	Oprm1
ENSMUSG00000000766	P42866	Oprm1
ENSMUSG00000029195	S4W6E2	Klb
ENSMUSG00000029195	Q99N32	Klb
ENSMUSG00000106093		Gm42722
ENSMUSG00000030030	A0A0N4SW77	1700003E16Rik
ENSMUSG00000104592		Gm42721
ENSMUSG00000045140	B7ZN11	Pigw
ENSMUSG00000045140	Q8C398	Pigw
ENSMUSG00000043873	F7AQE8	Chil5
ENSMUSG00000043873	A0A0G2JDS2	Chil5
ENSMUSG00000029334	Q3TMJ2	Prkg2
ENSMUSG00000029334	A0A0G2JEE8	Prkg2
ENSMUSG00000029334	Q8CAH8	Prkg2
ENSMUSG00000029334	E9QPH0	Prkg2
ENSMUSG00000071192	A0A498WFR4	Wfikkn1
ENSMUSG00000071192	Q8R0S6	Wfikkn1
ENSMUSG00000020523	Q8VE88	Fam114a2
ENSMUSG00000031865	E9Q586	Dctn1
ENSMUSG00000031865	E9Q3M3	Dctn1
ENSMUSG00000031865	D3YYG9	Dctn1
ENSMUSG00000031865	D3Z2M9	Dctn1
ENSMUSG00000031865	D3YX34	Dctn1
ENSMUSG00000031865	O08788	Dctn1
ENSMUSG00000084862		Gm16278
ENSMUSG00000025728	D3Z1K3	Pigq
ENSMUSG00000025728	Q3TD14	Pigq
ENSMUSG00000025728	A0A140LHE9	Pigq
ENSMUSG00000025728	Q3TF56	Pigq
ENSMUSG00000025728	D3Z0A4	Pigq
ENSMUSG00000025728	A0A140LJ17	Pigq
ENSMUSG00000025728	A0A140LIE2	Pigq
ENSMUSG00000025728	F7BU94	Pigq
ENSMUSG00000025728	D3YZX1	Pigq
ENSMUSG00000025728	A0A140LHH5	Pigq
ENSMUSG00000025728	D3Z1F8	Pigq
ENSMUSG00000025728	A0A140LI16	Pigq
ENSMUSG00000025728	Q9QYT7	Pigq
ENSMUSG00000121906	V9GXG6	Dusp13a
ENSMUSG00000121906	Q6B8I0	Dusp13a
ENSMUSG00000092072		Gm4540
ENSMUSG00000105277		Gm9504
ENSMUSG00000027950	A0A0G2JG64	Chrnb2
ENSMUSG00000027950	Q9ERK7	Chrnb2
ENSMUSG00000121141		Gm56878
ENSMUSG00000109880		Gm34096
ENSMUSG00000084940		Gm15935
ENSMUSG00000109846		Gm45627
ENSMUSG00000120666		Gm46069
ENSMUSG00000120243		Gm56826
ENSMUSG00000120180		Gm56852
ENSMUSG00000031529	Q6PFX9	Tnks
ENSMUSG00000021770	Q14AQ4	Samd8
ENSMUSG00000021770	Q3UH82	Samd8
ENSMUSG00000021770	D6REI9	Samd8
ENSMUSG00000021770	Q9DA37	Samd8
ENSMUSG00000042579		4632404H12Rik
ENSMUSG00000019194	P97952	Scn1b
ENSMUSG00000042572	Q7TSS2	Ube2q1
ENSMUSG00000065836		Gm23502
ENSMUSG00000039728	A0A140LHI9	Slc6a5
ENSMUSG00000039728	B2RQX9	Slc6a5
ENSMUSG00000021771	D3YUN8	Vdac2
ENSMUSG00000021771	G3UX26	Vdac2
ENSMUSG00000021771	A0A286YCR8	Vdac2
ENSMUSG00000021771	D3YZT5	Vdac2
ENSMUSG00000021771	Q60930	Vdac2
ENSMUSG00000070939	A0A087WQF3	Tgfbrap1
ENSMUSG00000070939	A0A087WQX7	Tgfbrap1
ENSMUSG00000070939	A0A087WR01	Tgfbrap1
ENSMUSG00000070939	Q3UR70	Tgfbrap1
ENSMUSG00000089659		Gm3470
ENSMUSG00000105579		Gm43251
ENSMUSG00000029602	D3Z7V8	Rasal1
ENSMUSG00000029602	Q9Z268	Rasal1
ENSMUSG00000109717		Gm34368
ENSMUSG00000110361		Gm8291
ENSMUSG00000110457		Gm45752
ENSMUSG00000121297		
ENSMUSG00000071793		2610005L07Rik
ENSMUSG00000121345		2610005L07Rik
ENSMUSG00000118654		Gm55835
ENSMUSG00000020522	A0A0R4J1C7	Mfap3
ENSMUSG00000020522	D3Z5B4	Mfap3
ENSMUSG00000106564		Gm8969
ENSMUSG00000046280	Q8BSD5	She
ENSMUSG00000110685		Gm5373
ENSMUSG00000121402		
