Human gene name	Gene name
C10orf62	4933411K16Rik
	Gm47507
RNF19A	Rnf19a
	1810012K16Rik
	2210022D18Rik
MORN4	Morn4
	Gm29458
	Gm46401
	Gm45452
GABARAPL2	Gabarapl2
	Gm54978
	Gm47731
	Gm47732
	Gm47734
	Gm47514
	Gm26289
	Gm47548
CYCS	Cycs
	Gm29590
	Gm42907
FBF1	Fbf1
	Gm42908
	Gm47549
	Gm43813
	Gm35615
	Gm28465
PI4K2A	Pi4k2a
	Gm47751
	2900042G08Rik
	Gm47754
DIPK1A	Dipk1a
RTBDN	Rtbdn
	Gm47753
	Gm40915
	Gm40916
	AI463229
MAGI1	Magi1
	Gm49350
	Mir302b
MIR302C	Mir302c
	Mir302a
	Gm40918
KIRREL1	Kirrel1
	Gm44738
	Gm44737
RNU6-934P	Gm26176
RNU6-560P	Gm26176
	Gm55584
	Gm44736
	Gm49351
	Gm31600
	Gm44739
	Gm4971
PITRM1	Pitrm1
	Mir8097
	Gm9501
	Rpl7a-ps3
MICB	Mill2
MICA	Mill2
	Gm33936
	Gm6995
	Gm34150
	Gm54866
	Gm9850
	Gm31908
	Gm34093
	Rps19-ps8
AVPI1	Avpi1
BTG3	Btg3
5_8S_rRNA	Gm54867
5_8S_rRNA	Gm54867
5_8S_rRNA	Gm54867
5_8S_rRNA	Gm54867
5_8S_rRNA	Gm54867
5_8S_rRNA	Gm54867
DYNLT1	Dynlt1a
MEX3C	Mex3c
	Gm49224
ANKRD46	Ankrd46
	A230083N12Rik
SNORA17A	Gm26379
	Gm26379
	Gm6009
SH3BP2	Sh3bp2
	Gm11254
	Gm26438
	Gm11258
	Gm54869
	Gm45453
	Gm11253
SMAD4	Smad4
MRPS31	Mrps31
	Gm11257
	Gm12912
MARVELD1	Marveld1
DMAC1	Dmac1
	Gm55296
	Csnk2a1-ps4
	Gm11259
	Gm11256
	Gm11241
	Gm49590
	Gm52994
SNORA75	Gm25038
	Ppp1r2-ps1
	Gm49603
	Gm2792
	Gm49604
C21orf91	D16Ertd472e
CRTAC1	Crtac1
DNAJC8	Dnajc8
	Gm17879
	Gm29719
SMIM19	Smim19
	Gm7331
	Gm15206
	Gm15203
	Gm49246
RN7SKP55	Gm55016
RN7SKP174	Gm55016
RN7SKP227	Gm55016
	Gm29719
RN7SKP57	Gm55017
	Gm8737
	Gm15201
CNTN1	Cntn1
	Gm23786
	Gm23786
	Gm23786
SNORA50D	Gm23786
	Gm23786
DYNLT1	Dynlt1b
BRCC3	Brcc3
	Idi1-ps4
	Gm2808
	Gm45007
	A830073O21Rik
	Gm29721
ADAT1	Adat1
RIC3	Ric3
DYNLT1	Dynlt1c
	Tmem181c-ps
	Gm50126
	Gm32548
	Gm17943
DYNLT1	Dynlt1f
ELAC1	Elac1
ME2	Me2
SYTL3	Sytl3
	Gm25450
PGLYRP1	Pglyrp1
MIR302D	Mir302d
	Mir367
	Gm37855
	Gm10705
	Gm50184
FAM174B	Fam174b
	4930478L05Rik
	Gm34299
VPS45	Vps45
	Gm24861
	4930570E03Rik
R3HCC1L	R3hcc1l
	4930403O18Rik
CHODL	Chodl
	Gm45005
LMO1	Lmo1
SLC20A2	Slc20a2
MBD1	Mbd1
	Gm54828
DHRS7	Dhrs7l
	Gm16541
RNU1-58P	Gm22847
RNU1-123P	Gm22847
	Gm44781
	Gm45024
SLC25A40	Slc25a40
	Gm45006
	Gm21269
LOXL4	Loxl4
	Mir7234
ST8SIA2	St8sia2
	Ly6e-ps1
DHRS7	Dhrs7
	Gm43554
	Fcrl2
SCN3B	Scn3b
TMPRSS15	Tmprss15
	Gm17491
	Gm45003
	Gm38143
	Gm45004
CD5L	Cd5l
CLCN3	Clcn3
	Gm55597
CCDC61	Ccdc61
	Gm48143
PPM1A	Ppm1a
	Gm15379
	Gm15385
	Gm8666
COL4A5	Col4a5
OTUD7B	Otud7b
PSME4	Psme4
	4932414N04Rik
PDZRN4	Pdzrn4
	Gm33785
	Gm25216
ETV1	Etv1
	Gm9750
	Gm6252
	Gm54990
	Pcna-ps2
	Gm2617
	Stxbp3-ps
	Gm29231
PYROXD2	Pyroxd2
	4930588J15Rik
	Gm49418
RUNDC3B	Rundc3b
	Gm18815
NOVA2	Nova2
	Gm18685
	Gm49420
	Gm4335
EZR	Ezr
	Gm54754
SNX31	Snx31
RNU6-1228P	Gm24762
PTAFR	Ptafr
	Gm47266
MAML2	Maml2
NANOS2	Nanos2
PDE4D	Pde4d
	Gm45058
	Gm10676
TTC39A	Ttc39a
MYPOP	Mypop
	Gm42685
	Gm3402
	Gm55191
	Gm47105
	Gm36231
	Gm13612
	9230112E08Rik
IRF2BP1	Irf2bp1
NEIL1	Neil1
CERS6	Cers6
FOXA3	Foxa3
SLCO3A1	Slco3a1
ABCB1	Abcb1a
	Zgrf1
	Gm15692
	Gm37709
	Rps19-ps12
	Gm49717
	Gm18301
	Gm37219
	1700066C05Rik
	Gm23083
	Mir692-1
RNU6-537P	Gm54833
	1700122H20Rik
	H3f3a
	Gm49578
	Gm19867
	Fkbp1a-ps3
NCAM2	Ncam2
RSPH3	Rsph3b
	Cfap53
	Gm6445
	Gm50320
	Gm37159
	Gm50321
	Gm38236
	Gm19437
	Gm37651
	Gm37747
SCGB2A1	Scgb2a2
SCGB2A2	Scgb2a2
	Gm37666
COMMD4	Commd4
	Gm38377
MYOM1	Myom1
NOSTRIN	Nostrin
	Gm54995
	Gm50322
INCENP	Incenp
	Gm54755
GXYLT1	Gxylt1
	Gm3404
	Gm14328
	Gm42684
	Gm42686
	Gm8986
	Gm5106
	Gm50168
STK33	Stk33
MYO5B	Myo5b
ABCB1	Abcb1b
	Gm54838
	7120432I05Rik
	Gm49555
	Gm49558
	Gm5676
	Gm49559
	Gm49560
	Pgk1-ps1
	Gm41480
MED27	Med27
	Rpl21-ps5
	Gm49561
	Gm41481
	H3f3aos
CYYR1	Cyyr1
	Gm24836
SDE2	Sde2
PABPC3	Pabpc1
PABPC1	Pabpc1
	1700041C23Rik
	Sp140l2
	Gm26413
SCARNA4	Gm26413
SCARNA4	Gm26413
KRT33A	Krt33a
	Gm2541
	Gm6278
ADAMTS1	Adamts1
RBM6	Rbm6
	Gm26413
KRT33A	Krt33b
	Gm43729
NEUROG2	Neurog2
	Mir6371
RNU6-551P	Gm23035
	Gm22840
	Gm44307
	Gm19908
	Gm7825
	Gm44315
	Gm12103
SPMIP4	Spmip4
GPR75	Gpr75
C4orf33	D3Ertd751e
KRT34	Krt34
	7330423F06Rik
	4930556C24Rik
YAF2	Yaf2
ADAMTS5	Adamts5
	Gm13402
LNX1	Lnx1
RNF11	Rnf11
	Gm55573
KRT33A	Krt31
COL20A1	Col20a1
	Gm20305
	Rpl19-ps1
	Gm44054
	Gm49570
	Gm4782
	Gm11571
	1700007H22Rik
	Gm50324
	Gm8035
	Gm55239
	Gm54998
	Gm52966
	Gm32357
	Gm36913
	Gm7582
	Gm50343
C1orf185	4930522H14Rik
	Gm18036
	Gm49572
TES	Tes
	Gm7580
	Gm25715
	Gm38477
BLMH	Blmh
	Gm50345
	Gm7726
	Gm50346
	Gm9105
	Gm32865
FTH1	Fth1
	Gm53056
	Gm30459
	Gm2389
N6AMT1	N6amt1
	Gm18342
	0610006L08Rik
	Gm44903
	Gm49262
	Gm44902
	Gm22497
LEFTY1	Lefty2
LEFTY2	Lefty2
	Gm55620
RNU6-85P	Gm26371
RNU6-254P	Gm26371
RNU6-828P	Gm26371
U6	Gm26371
	Gm12811
	4930533N22Rik
	Gm6704
	Gm46515
	Gm12803
	Gm10385
CDKN2C	Cdkn2c
	Gm49263
ZCRB1	Zcrb1
SYMPK	Sympk
FAF1	Faf1
BEST1	Best1
EYA1	Eya1
LTN1	Ltn1
	Gm8038
	Gm8039
	Gm18765
NPVF	Npvf
	Gm15268
HPS1	Hps1
	Gm15282
IRS4	Irs4
	Gm3017
	Gm15581
	Gm15295
	C530044C16Rik
VBP1	Vbp1
	Gm44109
	Gm18442
	G930045G22Rik
	Gm34611
	Gm47832
	Gm31579
	Gm34662
CAV2	Cav2
	Gm19563
	Gm34809
	Gm18591
	Gm47855
	Gm24069
YWHAZ	Ywhaz
	Gm34923
	Gm47859
	Gm24434
	Gm18116
	Gm47868
	Gm12808
ARL4A	Arl4a
DMRTA2	Dmrta2
	1700120E14Rik
	Gm44402
	Mir148a
KRT36	Krt36
	Gm32479
	Gm6559
	Scarna17
	Gm23119
	0610033M10Rik
ACAA2	Acaa2
NFE2L3	Nfe2l3
	Gm37436
MTMR2	Mtmr2
EYA3	Eya3
	Arl4aos
	Gm12347
	Gm55228
SIX6	Six6
SLC25A26	Slc25a26
ASB3	Asb3
	Gm54889
	Gm26709
	Rpl37a-ps2
	Gm54890
	Gm18786
	Gm38170
LIPG	Lipg
	Gm6368
SIX1	Six1
	Gm15384
	Gm5762
	Gm6373
RAB39B	Rab39b
	Gm15063
	Gm25896
	B230317F23Rik
RWDD2B	Rwdd2b
SIX4	Six4
	Gm25421
DKK4	Dkk4
	Gm15065
RBBP7	Rbbp7
RNASEH2A	Rnaseh2a
	9030625G05Rik
USP16	Usp16
SCIN	Scin
RSPH6A	Rsph6a
RPL17	Rpl17
	1600022D10Rik
	Gm49910
LPIN2	Lpin2
	Gm54760
	Gm49282
	Gm41300
SPC25	Spc25
	Gm34590
CAV1	Cav1
SNORD58B	Snord58b
SNORD58A	Gm23301
	Gm12104
ZNF706	Zfp706
	Gm26202
	Gm50313
	Krt13
C18orf32	BC031181
SV2B	Sv2b
DYM	Dym
	Gm26766
KRT15	Krt15
PPHLN1	Pphln1
	Gm29591
	Gm25021
	Gm37268
MTMR11	Mtmr11
LRIG1	Lrig1
	Trcg1
KRT19	Krt19
MON1A	Mon1a
SLC6A4	Slc6a4
LSMEM1	Lsmem1
CCT8	Cct8
	Gm7153
	Gm17056
GUCY2F	Gucy2f
C15orf39	1700017B05Rik
MNAT1	Mnat1
THSD8	Gm49661
KARS1	Kars1
DMWD	Dmwd
	Gm15984
	Gm7899
	Gm15985
	Gm18996
	Gm37348
	Gm37846
	Gm5121
	Gm42575
	Gm38274
	Gm37533
	Gm17906
	Gm38044
	Gm9723
	Gm6116
PPCDC	Ppcdc
	Gm18865
	Gm36976
	Gm29739
	Gm42577
SF3B4	Sf3b4
CHIC2	Chic2
	Gm54896
	Gm8807
	Gm55627
CTIF	Ctif
TRIM66	Trim66
	Gm23910
TRMT5	Trmt5
RN7SKP247	Gm54967
	Gm22027
	Gm32175
	Gm37746
	Gm27572
EMILIN2	Emilin2
	Gm55019
	Gm42576
ALPK1	Alpk1
	Rps3a3
	Gm18593
	Gm12343
MIR582	Mir582
	Mir1904
RAB3C	Rab3c
KRT9	Krt9
SLC38A6	Slc38a6
ABCB4	Abcb4
	Gm25412
	Gm8215
	Gm5390
	Gm14656
	Gm16411
DNMT3B	Dnmt3c
	Magec2
G6PC2	G6pc2
ERLEC1	Erlec1
	Gm20570
	Mir7041
	Gm43997
	Gm7833
	1700034B16Rik
	Gm55072
	Gm55073
ZBTB7C	Zbtb7c
	Gm44100
	4930511E03Rik
TXLNG	Txlng
VWF	Vwf
	Gm16244
	1700003O11Rik
RREB1	Rreb1
	2900057B20Rik
HPSE2	Hpse2
MAPRE1	Mapre1
	Mir6358
	Gm9028
	BC026513
SMAD2	Smad2
TERF2IP	Terf2ip
	Gm37365
	Gm38128
	Gm16238
	Gm6793
RNU6-441P	Gm22827
RNU6-1184P	Gm22827
RNU6-618P	Gm22827
	Gm37597
	Gm3635
	Gm55247
	Gm26994
	Gm37444
	1500005C15Rik
	Gm55012
	Gm9947
	Gm34517
RNU6-1125P	Gm54971
RNU6-460P	Gm54971
	Gm42587
	Gm18379
	Gm54972
	Gm6776
	Gm54973
	Gm38124
POLB	Polb
	5930409G06Rik
SV2A	Sv2a
	Gm47936
	Sp140l1
RAB3IL1	Rab3il1
EFCAB8	Efcab8
PRICKLE1	Prickle1
	Gm17936
GSX2	Gsx2
	Gm14494
SUN5	Sun5
	Gm10553
	Gm2040
PYCR2	Pycr2
	Gm19583
FCRL1	Fcrl1
IFRD1	Ifrd1
	Olfr1401-ps1
ACOX1	Acox1
CROT	Crot
SCAMP5	Scamp5
	Gm24891
	Rpl31-ps4
	Zfp42-ps1
	Gm41386
	Map3k7cl
	Gm30339
	Gm49445
	9430014N10Rik
	Gm30564
	Rps19-ps5
	Gm35019
RRM2B	Rrm2b
	Gm22808
MSC	Msc
BACH1	Bach1
	Gm13613
PRDX2	Prdx2
	Gm13614
	Gm13254
RN7SKP18	Gm55638
RN7SKP51	Gm55638
DHRS9	Dhrs9
	Gm37412
	Smt3h2-ps4
LEFTY1	Lefty1
LEFTY2	Lefty1
	Gm23994
	2810407A14Rik
	D9Wsu149
	Gm18103
	1500012K07Rik
	Gm15610
	Gm6166
	Rpl5-ps1
RPP25	Rpp25
	Gm37153
GRIK1	Grik1
	Gm55324
	Gm10161
	Gm16038
MTHFS	Mthfsl
	Gm15611
	Gm13255
	Gm44962
	Gm13217
	Gm40264
	1700061F12Rik
	Rpl27a
TMEM243	Tmem243
PTPN4	Ptpn4
	Gm55641
	Gm13221
BPIFB2	Bpifb2
	4930471L23Rik
COX5A	Cox5a
	Gm4566
	Gm3409
SMCHD1	Smchd1
SNORA3A	Snora3
XKR8	Xkr8
	Gm55633
SNORA3B	Gm24888
	Gm24888
SNORA3C	Gm24888
	Gm44473
	Gm3104
	Gm18198
	Gm3362
	Gm6727
	Gm49085
	Gm7353
	Gm44451
ADAMTS20	Adamts20
	Gm26631
	Gm44459
	Speer9-ps1
	Gm10634
	Gm29708
	Gm50360
	Gm48653
	AU018091
	Gm31933
	Gm50284
	Gm17024
LOXHD1	Loxhd1
	Mir1938
	Gm33929
	Gm48656
	Gm7008
SMPDL3B	Smpdl3b
CNNM1	Cnnm1
	Sms-ps
	Gm8244
	Gm47954
	Gm34016
	Gm6754
	Gm16459
	Gm15207
MTF2	Mtf2
	Gm14659
TMEM30B	Tmem30b
	Gm23901
	Gm14657
	Gm8260
	Gm6760
	2210039B01Rik
GRAMD1B	Gramd1b
UNC79	Unc79
SYAP1	Syap1
JUNB	Junb
	Gm3375
CNTNAP4	Cntnap4
	Mir290a
	Mir290b
NLRP12	Nlrp12
RPA2	Rpa2
	Mir291a
MIR371A	Mir292
	Mir292b
MIR372	Mir291b
MIR371A	Mir293
MIR372	Mir294
	Mir295
	Gm20553
	Mir3473a
	Gm5340
	Gm15209
MAGEA10	Magea9
MYADM	Myadm
	Gm47938
GOT1	Got1
SLITRK4	Slitrk4
	Gm13219
AKAP13	Akap13
BOLA1	Bola1
	Gm50194
	Gm13220
	Dreg1
	Gm19179
	Gm34636
	Gm20467
	Gm37866
	Gm24598
	Gm14676
NKX2-3	Nkx2-3
BPIFB6	Bpifb6
KRT14	Krt14
RNU6-383P	Gm26111
	Gm14667
	Gm14673
	Gm55018
CTAG2	Ctag2
CTAG1A	Ctag2
CTAG1B	Ctag2
	Gm34922
SLC25A28	Slc25a28
TIFA	Tifa
THEMIS2	Themis2
	Gm14669
	Gm14670
	Gm14668
	Gm14671
	H2al1r-ps
	4930447F04Rik
RN7SKP233	Gm55198
	Gm45904
	Gm55055
SLITRK2	Slitrk2
	Gm10280
	Gm25766
	Gm24291
	Gm3851
MON1B	Mon1b
	Gm37745
CHAC2	Chac2
FADS3	Fads3
	Gm29657
	Gm8338
	Gm29658
	Gm3551
	Gm23000
	Gm28209
	Gm15444
	Gm8310
	Mir743
	Mir743b
	Gm36996
	Gm14681
TMEM177	Tmem177
	Gm13022
H2AC21	H2ac21
	Mir742
	Mir883a
	Mir883b
	Mir471
	Mir741
	Mir463
	Mir880
	Mir878
	Mir881
	Mir871
	Mir470
	Mir465d
	Mir465c-1
ELAVL4	Elavl4
PLS3	Pls3
H2AC20	H2ac20
TRPA1	Trpa1
	Gm54985
SYCE1L	Syce1l
H2BC11	H2bc21
	Gm12102
	Gm11597
H3C14	H3c15
NSRP1	Nsrp1
MET	Met
	Gm20632
	H2ac19
BPIFB3	Bpifb3
	Gm54987
	Gm20633
H2AC18	H2ac18
H2AC19	H2ac18
	Gm20634
	Gm54988
AP1AR	Ap1ar
NDC80	Ndc80
	Gm5455
	Gm46411
GAPT	Gapt
	Gm11598
	Gm22772
MIR423	Mir423
hsa-mir-423	Mir423
KRT16	Krt16
PLK2	Plk2
STC2	Stc2
	Gm43654
	Gm43653
	Gm35585
	Gm43652
FAM241A	Fam241a
BPIFB4	Bpifb4
	Gm33255
	4930420G21Rik
	Gm35667
ENTPD7	Entpd7
	Gm46546
PCDH10	Pcdh10
CLDN17	Cldn17
CLDN8	Cldn8
BOD1	Bod1
BOD1L2	Bod1
ARK2C	Ark2c
	Gm49688
KRTAP24-1	Krtap24-1
RNU6-508P	Gm54874
	2310079G19Rik
KRTAP26-1	Krtap26-1
	4833427F10Rik
KRTAP27-1	Krtap27-1
	Gm7667
	2310061N02Rik
SPDYA	Spdya
KRT17	Krt17
KRTAP13-4	Krtap13-1
	Gm45789
	Gm30052
	Gm26345
	Gm10566
	Krtap13
ADAMTS18	Adamts18
	Kcnb2
	2310034C09Rik
SSR1	Ssr1
	2310057N15Rik
	Gm54875
	Gm3749
PUS7L	Pus7l
	Gm4111
	Gm38116
	Gm49504
	Gm54876
	Gm37138
	Gm49505
	Gm25227
	Gm49507
	Gm35974
	Gm49508
TMEM63A	Tmem63a
	4930553J12Rik
	Gm50197
	Gm49509
	Gm38061
EPG5	Epg5
	Gm20741
	Gm12107
CAPZA2	Capza2
	Gm4116
	Krt42
	Gm22598
OR1F1	Or1f19
	Or1f20-ps1
	Or1f21-ps1
	Gm52946
KRTAP15-1	Krtap15
	Krtap19-1
	Gm10650
FADS2	Fads2
	1700027H10Rik
	Krtap19-2
IRAK4	Irak4
	Krtap19-3
	Gm2136
	Gm37345
	Gm14206
	Gm37835
	Krtap19-4
	Gm38166
	Gm32340
	Bpifa6
RNU1-141P	Gm25796
RNU6-990P	Gm23337
RNU6-1128P	Gm23337
	Gm26081
	Gm12349
	Krtap19-5
	D030025E07Rik
EFCAB5	Efcab5
	Krtap19-9a
	Krtap19-9b
	Krtap16-3
	Gm33045
	Gm49689
	Krtap22-2
	Gm18843
	Gm43656
	Gm10229
	Gm33172
	Gm44834
SNORA32	Gm22293
	Gm44695
	Gm43824
	Gm48533
	Krtap6-1
	Gm44835
	Gm48534
RNU6-299P	Gm55659
	Gm30839
	Gm44694
	4933424H11Rik
	Gm50047
	4930526H09Rik
	Gm55660
	Gm10228
	Gm4410
	Gm30091
	Gm26729
	Gm38397
	Krtap6-5
FCRL5	Fcrl5
WDR43	Wdr43
	Gm48547
	1110025L11Rik
	3110015C05Rik
	Krtap6-3
DENND2B	Dennd2b
ACTBL2	Actbl2
LRP2	Lrp2
	Gm6358
	Gm15285
	Gm15289
	Gm6270
MEFV	Mefv
CAGE1	Cage1
TWF1	Twf1
	Gm50359
COX15	Cox15
HOOK2	Hook2
SIGLEC15	Siglec15
SLC14A1	Slc14a1
	Gm54857
PRKCH	Prkch
ANO2	Ano2
	Gm12344
	Gm12345
	Gm45027
RIOK1	Riok1
EIF1	Eif1
TMEM117	Tmem117
	2210411M09Rik
FADS1	Fads1
PPP1R8	Ppp1r8
	Gm36961
	Mir465b-1
	Mir465c-2
	Mir465b-2
	Gm23320
	Gm10061
	Mir465
	Gm6783
	Tdgf1-ps1
CFAP221	Cfap221
	Gm9789
	Gm14682
	Gm8312
	1700036O09Rik
	Gm7735
	1110057P08Rik
	Gm26276
	Gm14687
FAM9C	Gm1140
FAM9B	Gm1140
FAM9A	Gm1140
ZNF263	Zfp263
FAM9C	Gm14692
FAM9B	Gm14692
FAM9A	Gm14692
SRP68	Srp68
	Gm25546
	Gm23129
	Rpl7a-ps13
NELL2	Nell2
	4933436I01Rik
	Gm9387
	Gm28543
PABPC4L	Pabpc4l
	Mir201
	Mir547
BCL2A1	Bcl2a1d
	Gm14688
MIR514B	Mir509
	Gm4910
	Gm5391
	Gm6806
ZNF277	Zfp277
	Gm22332
	Gm14701
	Gm5638
	Obp1b
SNORD92	Snord92
	Gm37560
SNORD53	Snord53
SNORD53B	Gm22858
	Gm26082
	Gm37614
	Gm29562
	Gm37445
	1700110K17Rik
TOGARAM2	Togaram2
	Gm15031
	Mir6379
	Gm10356
	Gm25915
	Gm41409
	Gm14743
	Gm5274
	Gm54882
TMED5	Tmed5
OR2C1	Or2c1
FAM219B	Fam219b
	Gm23891
	H3c14
ZNF174	Zfp174
	Gm4995
	Gm8749
	Gm15032
	Rpl23a-ps5
	4930480E11Rik
	Gm10730
	Gm20627
ZNF597	Zfp597
	Gm5763
	Gm2229
	Gm14749
	Gm8754
	Gm7977
	Gm14752
	Mir6993
	Gm10143
	Gm17973
	Gm14745
	H4c14
SCTR	Sctr
CUTC	Cutc
PRRG1	Prrg1
	Gm37295
NAA60	Naa60
	Gm38227
	Gm20628
	1700018B24Rik
TRIM43B	Trim43c
TRIM43	Trim43c
GAST	Gast
	Gm37190
RNU1-96P	Gm23511
	H3c13
	Gm22767
	Gm7838
	Gm31415
STX12	Stx12
GALR2	Galr2
SLC14A2	Slc14a2
	Gm37819
	Gm16303
	Gm42743
RNU6-623P	Gm24947
	Gm5881
	Gm37684
NTF3	Ntf3
	Zacn-ps
H2BC18	H2bc18
CCDC18	Ccdc18
	Gm55035
	Gm10129
	Gm20557
CPEB4	Cpeb4
GPBP1	Gpbp1
	Gm5846
CEP57	Cep57
	Gm22480
	Gm37424
	Gm55085
	Gm8757
	Gm8761
	Gm38261
EPHX1	Ephx1
	Gm14747
	Fam47c
	Gm38088
	Gm2328
HNRNPA2B1	Hnrnpa2b1
	Gm29741
	Gm8770
	Gm5939
	Gm23096
MIR544A	Gm55091
	H2al1q-ps
	Rps24-ps3
	Pitx2
	Cfap47
PRIMA1	Prima1
FEN1	Fen1
TMEM258	Tmem258
	1700129L04Rik
	Gm15641
FAM181A	Fam181a
PCARE	Pcare
	Gm13033
RNU6-830P	Gm24668
DBX2	Dbx2
CTPS2	Ctps2
	Gm49922
ASB2	Asb2
TMEM37	Tmem37
	Gm7118
	Gm8190
	Gm43083
DMPK	Dmpk
DR1	Dr1
PDE10A	Pde10a
	Gm8843
	Gm49169
ESPN	Espn
	Gm8849
	Gm37431
	A130051J06Rik
	Gm37086
DEGS1	Degs1l
ABCC2	Abcc2
UBR5	Ubr5
	4930538L07Rik
C5orf47	4930524B15Rik
	Gm41148
	Gm43081
	Gm3415
	Gm49302
	Gm35360
GLT8D1	Glt8d1
	Gm17967
SSH2	Ssh2
	Gm37406
	Gm6606
	Gm8494
GPR12	Gpr12
	Gm20695
NVL	Nvl
	Gm27195
C16orf90	1700037C18Rik
PCDH18	Pcdh18
	Gm34333
	4930573C15Rik
BPIFA2	Bpifa2
IKBKB	Ikbkb
ADD1	Add1
RPL17	Gm6133
	4931439C15Rik
	Gm26430
	Gm23895
	Gm15523
SETBP1	Setbp1
	Gm45777
OTUB2	Otub2
CLUAP1	Cluap1
	Gm43697
	Gm2116
	Gm37550
	Gm20593
	Gm25824
	Gm25824
	Gm25824
	Gm50176
	Zeb1os1
	Gm52978
SLC7A11	Slc7a11
	Gm49496
	Gm21850
	Fgfr3-ps
	Gm15290
	Gm14497
LMAN2	Lman2
BPIFA3	Bpifa3
CNIH4	Cnih4
DNMBP	Dnmbp
	Gm24989
DSP	Dsp
	Gm41790
ARHGAP12	Arhgap12
TOM1L2	Tom1l2
	Gm18077
	Gm48266
BPIFA1	Bpifa1
	Gm5457
	Gm48515
	Gm48526
	Gm5087
	9330161L09Rik
GLS	Gls
	1700016D08Rik
DDX24	Ddx24
	Gm15538
	Gm54894
	Gm15539
	Gm15537
NLRC3	Nlrc3
SYNPR	Synpr
BPIFA1	Bpifa5
	Gm37854
	Gm37826
	Gm37692
	Gm2345
	Gm37498
	5830415G21Rik
	Gm38237
BBS5	Bbs5
	Gm37199
	Gm37461
ENPEP	Enpep
PFKP	Pfkp
	Gm10415
	Gm15913
	Gm47260
	Gm9544
SNTN	Sntn
	Gm47618
	Gm29009
TAFA1	Tafa1
	Gm47619
	Gm39473
	4930442G10Rik
KCNH5	Kcnh5
	Rpl19-ps4
	Gm54793
	Gm3637
GNL3	Gnl3
	Gm44431
NUP50	Nup50l
RNU6-994P	Gm22971
KCNA5	Kcna5
MPI	Mpi
DOCK4	Dock4
RNU6-1066P	Gm26011
RNU6-566P	Gm26011
RNU6-234P	Gm26011
	Gm45869
	Gm33320
TAFA4	Tafa4
MYRF	Myrf
KCNA1	Kcna1
KCNA6	Kcna6
	Gm44864
KLHL25	Klhl25
	Gm26673
EOGT	Eogt
	9330159M07Rik
SLX4	Slx4
	Gm45139
	Gm45211
KLHL41	Klhl41
	Mir3100
SIX5	Six5
	Gm42628
	Gm42629
	Gm42630
	Pou5f1-rs4
	Rpl7a-ps7
ELOVL6	Elovl6
	Gm9775
	Gm26135
	Gm26611
PRKCG	Prkcg
	Gm2396
BPIFB1	Bpifb1
	Gm23707
BCL2A1	Bcl2a1a
	Gm37833
	Gm37993
	Gm24463
	Gm19498
SCAMP2	Scamp2
	Gm43072
	Gm44065
SNORD69	Snord69
SNORD19B	Gm24916
EGF	Egf
NDUFA9	Ndufa9
SNORD19	Snord19
TMEM260	Tmem260
	Gm15346
PLAT	Plat
	Gm15879
DNASE1	Dnase1
AKIP1	Akip1
FAM76B	Fam76b
	Bpifb5
	1700018A23Rik
NEK1	Nek1
	Cbx3
MEIOSIN	Meiosin
CACNG7	Cacng7
FBXO46	Fbxo46
ITIH5	Itih5
	2700052C19Rik
	Gm44257
C11orf16	BC051019
TRIM43B	Trim43b
TRIM43	Trim43b
FASTKD1	Fastkd1
ASCL3	Ascl3
	Gm24400
	4933403J19Rik
	Gm55034
CACNG8	Cacng8
CPN1	Cpn1
	Gm7588
	Gm47535
	Gm47557
	1700019J19Rik
	Gm22353
	Gm35167
	Gm47559
	Gm44151
	Gm47564
	Mir935
ODF1	Odf1
	Gm47565
QPCTL	Qpctl
	Gm34069
	4930579C12Rik
TRAP1	Trap1
	Gm5213
MAGEB16	Mageb16
	Gm54780
DAGLA	Dagla
	Gm49313
	Gm8705
	Gm49314
KLF10	Klf10
AKAP3	Akap3
	Gm55027
	Gm42697
	Gm42957
	Gm12346
	Gm4772
HAP1	Hap1
	Gm4773
	Gm14760
	3300002P13Rik
	Gm42650
TMEM164	Tmem164
SNRPD2	Snrpd2
	6330410L21Rik
	Gm26423
ULK3	Ulk3
ITGA10	Itga10
CACNG6	Cacng6
TMF1	Tmf1
	Gm35248
	Gm41307
	G930009F23Rik
	Gm30042
	Cyp2c23
ANO6	Ano6
	Gm35037
TMEM9B	Tmem9b
	Gm19441
	Gm7239
	Gm13261
	Gm19220
	Gm18246
	Gm18954
	Gm5975
	Gm23460
	Bpifb9a
RHOJ	Rhoj
NAB1	Nab1
TARM1	Tarm1
ERLIN1	Erlin1
	Gm54922
	Gm49547
BCL2A1	Bcl2a1b
CREBBP	Crebbp
	Gm26175
DYRK4	Dyrk4
	Gm29094
CPLX3	Cplx3
NRIP3	Nrip3
PIGG	Pigg
	Gm10029
	Gm48238
MTHFS	Mthfs
	Gm14197
	2900024D18Rik
CLIP4	Clip4
	Gm47978
	Bpifb9b
	Gm47990
	Gm40662
	Gm47991
	Gm55058
	Gm49519
	Gm40663
	Gm8725
	Gm5976
	Gm36074
	Gm49096
	Rpl21-ps11
	Gm48251
	Rps27a-ps1
ANKRD35	Ankrd35
	4930572G02Rik
	Gm53065
	Gm48252
	Gm44165
	Gm22822
	Gm48253
NFATC1	Nfatc1
	Gm51440
	Gm28178
	Gm5191
	Gm49120
	Gm48257
	Gm5527
	Gm35766
BMP6	Bmp6
EN1	En1
	Gm49151
